id,title,synopsis
4792,UFC 88: Breakthrough,"UFC 88: Breakthrough was a mixed martial arts event held by the Ultimate Fighting Championship (UFC) on September 6, 2008 at the Philips Arena in Atlanta, Georgia. The event was headlined by a light heavyweight bout between Chuck Liddell and Rashad Evans."
4793,UFC 87: Seek and Destroy,"UFC 87: Seek and Destroy was a mixed martial arts event held by the Ultimate Fighting Championship on August 9, 2008, at the Target Center in Minneapolis, Minnesota. The card was headlined by a welterweight championship bout between champion Georges St. Pierre and challenger Jon Fitch."
4794,UFC 86: Jackson vs. Griffin,"UFC 86: Jackson vs. Griffin was a mixed martial arts event held by the Ultimate Fighting Championship (UFC) on July 5, 2008, at the Mandalay Bay Events Center in Las Vegas, Nevada. The title bout between Quinton ""Rampage"" Jackson and Forrest Griffin, coaches on The Ultimate Fighter: Team Rampage vs. Team Forrest, was for Jackson's UFC Light Heavyweight Championship."
4822,UFC 85: Bedlam,"UFC 85: Bedlam was a mixed martial arts event held by the Ultimate Fighting Championship (UFC), on June 7, 2008 at The O2 arena in London, England. Former two-time UFC® welterweight champion MATT HUGHES begins his run for an unprecedented third title against a young gun eager to take his place near the top of the 170-pound ladder in Brazilian slugger THIAGO “PITBULL” ALVES."
4823,UFC 84: Ill Will,"UFC 84: Ill Will was a mixed martial arts event held by the Ultimate Fighting Championship (UFC) on May 24, 2008, at the MGM Grand Garden Arena in Las Vegas, Nevada. The card featured the return of Sean Sherk, who was suspended and stripped of his UFC lightweight title after he tested for steroids at UFC 73. He faced B.J. Penn, who had since won the vacated title."
4824,UFC 83: Serra vs St-Pierre 2,"UFC 83: Serra vs St-Pierre 2 was a mixed martial arts event held by the Ultimate Fighting Championship. The event was held on April 19, 2008, at the Bell Centre in Montreal, Quebec, Canada. UFC 83 was the UFC's first event in Canada. It was headlined by UFC Welterweight Champion Matt Serra and UFC Interim Welterweight Champion Georges St. Pierre in a match to unify the championship."
4825,UFC 82: Pride of a Champion,"UFC 82: Pride of a Champion was a mixed martial arts (MMA) event that took place on 1st March, 2008 at the Nationwide Arena in Columbus, Ohio. The main event was a UFC &amp; Pride FC middleweight title unification match between UFC middleweight champion Anderson Silva and PRIDE FC welterweight champion Dan Henderson."
4826,UFC 81: Breaking Point,"UFC 81: Breaking Point was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC) at the Mandalay Bay Events Center in Las Vegas, Nevada. The event featured Tim Sylvia and Antonio Rodrigo ""Minotauro"" Nogueira for UFC's Interim World Heavyweight Championship."
4827,UFC 80: Rapid Fire,"UFC 80: Rapid Fire was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC), that took place on January 19, 2008 at the Metro Radio Arena in Newcastle, England. Sean Sherk was originally slated to fight but tested positive for steroids. With the lightweight championship vacated, the Penn-Stevenson bout was altered to be for the undisputed championship."
4828,UFC 79: Nemesis,"UFC 79: Nemesis was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC), that took place on December 29, 2007 at the Mandalay Bay Events Center in Las Vegas, Nevada. The main events featured a fight between Chuck Liddell and Wanderlei Silva, as well as the highly anticipated rubber match between former UFC Welterweight Champions Georges St. Pierre and Matt Hughes."
4829,UFC 78: Validation,"UFC 78: Validation was a mixed martial arts event held by the Ultimate Fighting Championship (UFC), that took place on November 17, 2007 at the Prudential Center in Newark, New Jersey. Validation was the first UFC event held in New Jersey since June 4, 2005's UFC 53: Heavy Hitters in Atlantic City."
4830,UFC 77: Hostile Territory,"UFC 77: Hostile Territory was a mixed martial arts event held by the Ultimate Fighting Championship (UFC). The event took place on Saturday, October 20, 2007 at the U.S. Bank Arena in Cincinnati, Ohio. The main event featured Anderson Silva defending his middleweight championship against Rich Franklin in a rematch of their October 2006 meeting at UFC 64, which Silva won."
4831,UFC 76: Knockout,"UFC 76: Knockout was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC). The event took place on September 22, 2007 at the Honda Center in Anaheim, California. Though the event was subtitled Knockout, the entire card ironically produced no knockouts."
4840,UFC 75: Champion vs. Champion,"UFC 75: Champion vs. Champion was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC). The event was held September 8, 2007 at The O2 in London, England. The event was on Setanta Sports 1 in the United Kingdom, TV4 Sport in Sweden, PPV1 in Ireland, and offered on tape delay on Spike TV for North American audiences."
4841,UFC 74: Respect,"UFC 74: Respect was a mixed martial arts (MMA) event held by the Ultimate Fighting Championship (UFC). The event took place on August 25, 2007 at the Mandalay Bay Events Center in Las Vegas, Nevada. The main event was a UFC heavyweight championship bout which featured UFC heavyweight champion Randy Couture defending his title against Gabriel Gonzaga."
